id,name,url,price,status,categoryId,categoryName,groupId,vendorName,shop,created
313," Смартфон OPPO AX7 (4Gb), Glaring Gold,64 GB ",https://alser.kz//p/smartfon-oppo-ax7-4gb-glaring-gold,79990,1,,Все смартфоны,,,Alser,2020-04-20 06:59:59.772347
314," Смартфон Samsung Galaxy A80,128 GB, Ghost White ",https://alser.kz//p/smartfon-samsung-galaxy-a80-silver-sm-a905fzsdskz,174790,1,,Все смартфоны,,,Alser,2020-04-20 06:59:59.805165
315," Смартфон Samsung Galaxy A80 Phantom Black, 128 GB ",https://alser.kz//p/smartfon-samsung-galaxy-a80-sm-a905fzkdskz,172390,1,,Все смартфоны,,,Alser,2020-04-20 07:00:01.843419
316," Смартфон Samsung Galaxy A80 Angel Gold,128 GB ",https://alser.kz//p/smartfon-samsung-galaxy-a80-gold-sm-a905fzddskz,170790,1,,Все смартфоны,,,Alser,2020-04-20 07:00:01.931559
317," Смартфон OPPO Reno 10X Zoom,256 GB, Ocean Green ",https://alser.kz//p/smartfon-oppo-reno-10x-zoom-ocean-green,279890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:01.961974
318," Смартфон OPPO Reno 10X Zoom,256 GB, Jet Black ",https://alser.kz//p/smartfon-oppo-reno-10x-zoom-jet-black,279890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:01.993092
319," Смартфон Samsung Galaxy S10 Plus Cardinal Red,128 GB ",https://alser.kz//p/smartfon-samsung-galaxy-s10-plus-sm-g975fzrdskz-cardinal-red,319490,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.027129
320," Смартфон Samsung Galaxy S10 Cardinal Red,128 GB ",https://alser.kz//p/smartfon-samsung-galaxy-s10-sm-g973fzrdskz-cardinal-red,299890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.058228
321, Смартфон Xiaomi Redmi Note 7 128GB Neptune Blue ,https://alser.kz//p/xiaomi-redmi-note-7-128-gb-neptune-blue,85990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.089189
322," Смартфон Vivo V15 Pro, Coral Red,128 GB ",https://alser.kz//p/smartfon-vivo-v15-pro-red,109990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.119871
323," Смартфон Vivo Y17, Mystic Purple ",https://alser.kz//p/smartfon-vivo-y17c-purple,84990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.151323
324," Смартфон Vivo Y17, Mineral Blue,64 GB ",https://alser.kz//p/smartfon-vivo-y17c-blue,84990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.182352
325," Смартфон Vivo Y93 Lite, Ocean Blue,32 GB ",https://alser.kz//p/smartfon-vivo-y93-lite-blue,59990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.213193
326," Смартфон Vivo Y93 Lite, Starry Black,32 GB ",https://alser.kz//p/smartfon-vivo-y93-lite-black,59990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.246816
327," Смартфон Vivo Y91C, Ocean Blue,32 GB ",https://alser.kz//p/smartfon-vivo-y91c-ocean-blue,59990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.278017
328," Смартфон Vivo Y91C, Fusion Black ",https://alser.kz//p/smartfon-vivo-y91c-fusion-black,59990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.312731
329," Смартфон OPPO Reno, Ocean Green (Лазурный океан) 256 GB ",https://alser.kz//p/smartfom-oppo-reno-ocean-green,188990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.346271
330, Смартфон OPPO Reno Jet Black (Черный графит) 256 GB ,https://alser.kz//p/oppo-reno-jet-black,188990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:02.414163
331," Смартфон Samsung Galaxy A70,128 GB, Black ",https://alser.kz//p/smartfon-samsung-galaxy-a70-sm-a705fzkuskz-black,137390,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.530481
332," Смартфон Samsung Galaxy A70,128 GB, Blue ",https://alser.kz//p/smartfon-samsung-galaxy-a70-sm-a705fzbuskz-blue,137290,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.565726
333," Смартфон Samsung Galaxy A70,128 GB, White ",https://alser.kz//p/smartfon-samsung-galaxy-a70-sm-a705fzwuskz-white,137290,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.598137
334," Смартфон Samsung Galaxy A50,128 GB, Blue ",https://alser.kz//p/smartfon-samsung-galaxy-a50-128-gb-sm-a505fzbqskz-blue,104590,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.628600
335," Смартфон Samsung Galaxy A50,128 GB.Black ",https://alser.kz//p/smartfon-samsung-galaxy-a50-128-gb-sm-a505fzkqskz-black,104690,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.658326
336, Смартфон Xiaomi Redmi Note 7 128GB Space Black ,https://alser.kz//p/xiaomi-redmi-note-7-128-gb-space-black,85990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.688918
337," Смартфон Samsung Galaxy A50,128 GB,White ",https://alser.kz//p/smartfon-samsung-galaxy-a50-128-gb-sm-a505fzwqskz-white,104590,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.719018
338," Смартфон OPPO A5s Red,32 GB ",https://alser.kz//p/smartfon-oppo-a5s-red,59590,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.749522
339," Смартфон OPPO A5s Black,32 GB ",https://alser.kz//p/smartfon-oppo-a5s-black,59290,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.780089
340," Смартфон OPPO A1k Red,32 GB ",https://alser.kz//p/smartfon-oppo-a1k-red,48890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.813326
341," Смартфон OPPO A1k Black,32 GB ",https://alser.kz//p/smartfon-oppo-a1k-black,48890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.845387
342," Смартфон Huawei Y6 2019 32GB, Amber Brown ",https://alser.kz//p/huawei-y6-2019-amber-brown,48700,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.876170
343," Смартфон Huawei P30 Lite 128GB, Peacock Blue ",https://alser.kz//p/smartfon-huawei-p30-lite-peacock-blue,99680,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.906349
344," Смартфон Huawei P30 Lite 128GB, Midnight Black ",https://alser.kz//p/smartfon-huawei-p30-lite-midnight-black,99680,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.937362
345," Смартфон Huawei Y6 2019 32GB, Midnight Black ",https://alser.kz//p/smart-huawei-y6-2019-midnight-black,48700,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.967491
346," Смартфон Huawei Y6 2019 32GB, Sapphire Blue ",https://alser.kz//p/smartfon-huawei-y6-2019-sapphire-blue,48700,1,,Все смартфоны,,,Alser,2020-04-20 07:00:06.997660
347, Смартфон Samsung Galaxy S10 White ,https://alser.kz//p/smartfon-samsung-galaxy-s10-white,268590,1,,Все смартфоны,,,Alser,2020-04-20 07:00:23.867155
348, Смартфон Samsung Galaxy S10 Black ,https://alser.kz//p/smartfon-samsung-galaxy-s10-black,266490,1,,Все смартфоны,,,Alser,2020-04-20 07:00:23.930115
349, Смартфон Samsung Galaxy S10 Green ,https://alser.kz//p/smartfon-samsung-galaxy-s10-green,269890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:23.961225
350, Смартфон Samsung Galaxy S10 E Green ,https://alser.kz//p/smartfon-galaxy-s10e-green,229890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:23.992073
351," Смартфон Huawei P Smart 2019 32GB, Midnight Black ",https://alser.kz//p/smartfon-huawei-p-smart-2019,63990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.022267
352," Смартфон Huawei P Smart 2019 32GB, Aurora Blue ",https://alser.kz//p/smartfon-huawei-p-smart-2019-aurora-blue-pot-lx1,63990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.052108
353," Смартфон Meizu M8 64 GB, Blue ",https://alser.kz//p/smartfon-meizu-m8-64-gb-blue,52990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.081777
354," Смартфон Meizu M8 Lite 32GB, белый ",https://alser.kz//p/smartfon-meizu-m8-lite-32gb-white,39000,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.111569
355, Смартфон Xiaomi Redmi 6 32GB Blue ,https://alser.kz//p/smartfon-xiaomi-redmi-6-32-gb-blue,37990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.141554
356," Смартфон Meizu C9 16GB, Black ",https://alser.kz//p/smartfon-meizu-c-9-16-gb-black,29990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.171809
357," Смартфон Meizu C9 16GB, Blue ",https://alser.kz//p/smartfon-meizu-c9-16-gb-blue,29990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.201935
358, Смартфон Xiaomi Redmi 6 32GB Black ,https://alser.kz//p/smartfon-xiaomi-redmi-6-32-gb-black,37990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.232423
359," Смартфон Apple iPhone XS Max 512GB, Gold ",https://alser.kz//p/smartfon-iphone-xs-max-512-gb-gold,449990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.262431
360," Смартфон Apple iPhone XS Max 512GB, Space Grey ",https://alser.kz//p/smartfon-iphone-xs-max-512-gb-space-grey,429770,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.292427
361," Смартфон Apple iPhone XS Max 64GB, Space Grey ",https://alser.kz//p/smartfon-iphone-xs-max-64-gb-space-grey,368000,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.322705
362," Смартфон Apple iPhone XS 512GB, Space Grey ",https://alser.kz//p/smartfon-iphone-xs-512-gb-space-grey,379770,1,,Все смартфоны,,,Alser,2020-04-20 07:00:24.353069
363," Смартфон Apple iPhone XS 64GB, Space Grey ",https://alser.kz//p/smartfon-iphone-xs-64-gb-space-grey,318990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.623335
364," Смартфон Samsung J2 Core, Black ",https://alser.kz//p/smartfon-samsung-j2-core-black,34600,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.656754
365," Смартфон Samsung J2 Core, 8GB,Gold ",https://alser.kz//p/smartfon-samsung-j2-core-gold,34590,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.686137
366," Смартфон Samsung J2 Core, 8GB, Gray ",https://alser.kz//p/smartfon-samsung-j2-core-gray,35490,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.716293
367, Смартфон Xiaomi Redmi 6A 16GB Blue ,https://alser.kz//p/smartfon-xiaomi-redmi-6-a-16-gb-blue,35990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.746684
368, Смартфон Xiaomi Redmi 6A 16GB Black ,https://alser.kz//p/smartfon-xiaomi-redmi-6-a-6gb-black,35990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.776786
369, Смартфон Xiaomi Redmi 6A 16GB Gold ,https://alser.kz//p/smartfon-xiaomi-redmi-6-a-16-gb-gold,35990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.807280
370," Смартфон Huawei P20 128GB, черный ",https://alser.kz//p/smartfon-huawei-p20-emily-l29c-51092gyc-black,99990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.837919
371," Смартфон Apple iPhone 8 64 Гб, Gold ",https://alser.kz//p/smartfon-apple-iphone-8-64-gb-gold,240690,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.868031
372," Смартфон Apple iPhone 8 64 Гб, Silver ",https://alser.kz//p/smartfon-apple-iphone-8-64-gb-silver,242000,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.900296
373," Смартфон Apple iPhone 8 64 Гб, Space Gray ",https://alser.kz//p/smartfon-apple-iphone-8-64-gb-space-gray,238690,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.930431
374," Смартфон Apple iPhone 6s 32 Гб, Rose Gold ",https://alser.kz//p/smartfon-apple-iphone-6s-32-gb-rose-gold,119890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.964752
375," Смартфон Apple iPhone 6s 32 Гб, Gold ",https://alser.kz//p/smartfon-apple-iphone-6s-32-gb-gold,119890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:27.994668
376," Смартфон Apple iPhone 6s 32 Гб, Silver ",https://alser.kz//p/smartfon-apple-iphone-6s-32-gb-silver,119890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:28.051680
377," Смартфон Apple iPhone 6s 32 Гб, Space Gray ",https://alser.kz//p/smartfon-apple-iphone-6s-32-gb-space-gray,119890,1,,Все смартфоны,,,Alser,2020-04-20 07:00:28.110967
378," Смартфон Apple iPhone 7 32 Гб, Black ",https://alser.kz//p/smartfon-apple-iphone-7-32-gb-black,176290,1,,Все смартфоны,,,Alser,2020-04-20 07:00:28.155159
379," Смартфон Apple iPhone 7 32 Гб, Silver ",https://alser.kz//p/smartfon-apple-iphone-7-32-gb-silver,183990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:35.235176
380," Смартфон Apple iPhone 7 32 Гб, Rose Gold ",https://alser.kz//p/smartfon-apple-iphone-7-32-gb-rose-gold,177990,1,,Все смартфоны,,,Alser,2020-04-20 07:00:35.265707
381," Смартфон Apple iPhone 7 32 Гб, Gold ",https://alser.kz//p/smartfon-apple-iphone-7-32-gb-gold,176490,1,,Все смартфоны,,,Alser,2020-04-20 07:00:35.296210
382," Наушники вставные Samsung EO-IC100BBEGRU, black ",https://alser.kz//p/nausniki-vstavnye-samsung-eo-ic100bbegru-black,7990,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.258723
383, Беспроводные наушники Samsung Galaxy Buds plus White ,https://alser.kz//p/nausniki-besprovodnye-samsung-galaxy-buds-plus-white,57300,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.312636
384, Беспроводные наушники Samsung Galaxy Buds plus Black ,https://alser.kz//p/nausniki-besprovodnye-samsung-galaxy-buds-plus-black,57300,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.350213
385, Наушники беспроводные JBL T115 BT White ,https://alser.kz//p/nausniki-besprovodnye-jbl-t-115-bt-wht,15390,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.390467
386, Наушники беспроводные Xiaomi Mi AirDots Pro 2 White ,https://alser.kz//p/nausniki-besprovodnye-xiaomi-mi-airdots-pro2,34990,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.427698
387, Наушники накладные JBL LIVE 650 BTNCBLU ,https://alser.kz//p/nausniki-nakladnye-jbllive650btncblu,79990,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.461879
388, Наушники беспроводные JBL T115BTBLK ,https://alser.kz//p/nausniki-besproodnye-jblt115btblk,11690,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.496461
389, Наушники беспроводные JBL T115BTCOR ,https://alser.kz//p/nausniki-besproodnye-jblt115btcor,11690,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.531869
390, Наушники накладные JBL LIVE 400BTBLK ,https://alser.kz//p/nausniki-nakladnye-jbllive400btblk,37390,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.569706
391, Наушники накладные JBL LIVE 650BTNCBLK ,https://alser.kz//p/nausniki-nakladnye-jbllive650btncblk,81290,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.603916
392, Наушники Sony MDRZX660APL.E (голубой) ,https://alser.kz//p/nausniki-sony-mdrzx660aple,24900,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.638932
393, Наушники Sony WH-CH510 черный ,https://alser.kz//p/besprovodnye-nausniki-whch510be,19390,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.673446
394, Наушники Samsung EO-IC500BBEGRU ANC Type-C черный ,https://alser.kz//p/nausniki-samsung-eo-ic500bbegru-anc-type-c-cernyj,19990,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.707257
395, Наушники беспроводные JBL Under Armour True Wireless Flash ,https://alser.kz//p/nausniki-besprovodnye-jbl-under-armour-true-wireless-flash,69890,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.741935
396, Наушники JBL TUNE 120 TWS черный ,https://alser.kz//p/nausniki-besprovodnye-jblt120twsblk955709,34200,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.778129
397, Наушники JBL TUNE 120 TWS белый ,https://alser.kz//p/nausniki-besprovodnye-jbl-tune-120tws,34200,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:29.810740
398, Наушники накладные JBL LIVE 400BT белый ,https://alser.kz//p/nausniki-nakladnye-jbl-live-400bt-belyj,39400,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.040783
399, Наушники накладные JBL LIVE 400BT красный ,https://alser.kz//p/nausniki-nakladnye-jbl-live-400bt-krasnyj,36790,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.073600
400, Наушники Apple AirPods Pro ,https://alser.kz//p/nausniki-apple-airpods-pro,120300,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.103976
401, Наушники беспроводные Sony WIC200W.E белые ,https://alser.kz//p/nausniki-besprovodnye-sony-wic200we-belye-099272,16490,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.139122
402, Наушники беспроводные Sony WIC200B.E черные ,https://alser.kz//p/nausniki-besprovodnye-sony-wic200be-cernye,16090,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.171021
403, Беспроводные наушники ACME BH102 Bluetooth earphones ,https://alser.kz//p/besprovodnye-nausniki-acme-bh102-bluetooth-earphones,5990,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.203151
404, Проводные наушники ACME HE14 Smooth in-ear headphones/черные ,https://alser.kz//p/provodnye-nausniki-acme-he14-smooth-in-ear-headphonescernye,2990,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.233807
405, Проводные наушники ACME HE15G Groovy earphones with mic/серые ,https://alser.kz//p/provodnye-nausniki-acme-he15g-groovy-earphones-with-micserye,3490,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.264971
406, Беспроводные наушники ACME BH508 Bluetooth Headset In-Ear ,https://alser.kz//p/besprovodnye-nausniki-acme-bh508-bluetooth-headset-in-ear,8990,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.296306
407, Проводные наушники ACME HE16B Harmonic earphones with mic/черные ,https://alser.kz//p/provodnye-nausniki-acme-he16b-harmonic-earphones-with-miccernye,3990,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.328042
408, Проводные наушники ACME HE15R Groovy earphones with mic/красные ,https://alser.kz//p/provodnye-nausniki-acme-he15r-groovy-earphones-with-mickrasnye,3490,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.364758
409, Беспроводные наушники ACME BH107 Bluetooth earphones ,https://alser.kz//p/besprovodnye-nausniki-acme-bh107-bluetooth-earphones,10990,1,,Наушники для смартфонов,,,Alser,2020-04-20 07:02:32.436523
